#chrom	start	end	tmp/bam/control.bam_cov	tmp/bam/deleted.bam_cov	tmp/bam/inverted.bam_cov	tmp/bam/control.bam_count	tmp/bam/deleted.bam_count	tmp/bam/inverted.bam_count
chr01	24730000	24740000	149591	160559	142287	1009	1088	965
chr01	24740000	24750000	147934	159687	150303	997	1082	1014
chr01	24750000	24760000	151618	143539	154633	1030	968	1042
chr01	24760000	24770000	151466	151444	136726	1028	1027	928
chr01	24770000	24780000	145471	154288	136411	991	1044	926
chr01	24780000	24790000	149582	158818	151231	1011	1071	1028
chr01	24790000	24800000	156052	153437	135743	1058	1040	922
chr01	24800000	24810000	142692	152723	150843	964	1032	1022
chr01	24810000	24820000	152778	151924	148174	1034	1027	1001
chr01	24820000	24830000	153991	158366	150658	1047	1069	1015
chr01	24830000	24840000	138476	157081	154832	943	1061	1048
chr01	24840000	24850000	154198	159440	150904	1043	1082	1021
chr01	24850000	24860000	146558	153784	154487	988	1048	1049
chr01	24860000	24870000	144178	151144	146789	980	1028	990
chr01	24870000	24880000	141358	150384	138717	964	1022	933
chr01	24880000	24890000	147136	140414	142913	995	956	969
chr01	24890000	24900000	152690	160464	152598	1031	1088	1036
chr01	24900000	24910000	148336	153344	154959	998	1034	1047
chr01	24910000	24920000	151579	156689	141101	1026	1059	957
chr01	24920000	24930000	155330	154985	135517	1053	1046	918
chr01	24930000	24940000	143966	146796	153135	980	994	1032
chr01	24940000	24950000	138482	163596	142841	940	1105	965
chr01	24950000	24960000	139287	148422	146695	943	1006	989
chr01	24960000	24970000	143903	137495	149613	977	928	1009
chr01	24970000	24980000	149521	153705	136995	1014	1040	922
chr01	24980000	24990000	143194	162731	146822	971	1098	996
chr01	24990000	25000000	149208	152467	144951	1007	1036	982
chr01	25000000	25010000	155175	142665	149623	1050	966	1011
chr01	25010000	25020000	147661	155769	148531	997	1050	1004
chr01	25020000	25030000	140960	155918	161365	958	1058	1096
chr01	25030000	25040000	141604	146863	154541	961	992	1047
chr01	25040000	25050000	136546	159511	147074	922	1079	995
chr01	25050000	25060000	159114	152540	151389	1072	1032	1032
chr01	25060000	25070000	139687	146095	144873	952	995	982
chr01	25070000	25080000	140025	157674	150719	947	1070	1022
chr01	25080000	25090000	157182	160529	146255	1062	1089	991
chr01	25090000	25100000	139154	154509	136509	940	1051	928
chr01	25100000	25110000	153307	154723	147391	1032	1054	996
chr01	25110000	25120000	155002	159698	158118	1051	1082	1065
chr01	25120000	25130000	162119	162336	143719	1107	1099	976
chr01	25130000	25140000	146380	155511	149918	1001	1050	1013
chr01	25140000	25150000	144925	155940	150321	983	1057	1012
chr01	25150000	25160000	147534	149105	144935	1000	1012	978
chr01	25160000	25170000	141842	162094	161946	958	1102	1092
chr01	25170000	25180000	148843	158203	142285	1005	1070	959
chr01	25180000	25190000	152489	156747	143005	1035	1057	969
chr01	25190000	25200000	152698	146113	148752	1031	984	1003
chr01	25200000	25210000	143462	144897	148852	972	982	1011
chr01	25210000	25220000	144780	142773	160137	978	965	1090
chr01	25220000	25230000	154615	164114	163750	1047	1108	1110
chr01	25230000	25240000	154613	150977	139812	1046	1023	945
chr01	25240000	25250000	158296	162035	149651	1074	1094	1011
chr01	25250000	25260000	145356	151662	148883	983	1027	1010
chr01	25260000	25270000	140080	149771	152946	949	1013	1033
chr01	25270000	25280000	157142	152193	146453	1067	1032	992
chr01	25280000	25290000	161859	148542	133452	1096	1009	902
chr01	25290000	25300000	146044	152862	143398	986	1030	970
chr01	25300000	25310000	144907	150745	150984	984	1023	1022
chr01	25310000	25320000	154444	145170	143389	1045	981	969
chr01	25320000	25330000	144821	150610	133948	981	1017	905
chr01	25330000	25340000	136614	147128	148609	925	998	1002
chr01	25340000	25350000	150057	152647	162372	1011	1033	1096
chr01	25350000	25360000	155499	152219	136996	1048	1032	933
chr01	25360000	25370000	158247	141397	142938	1067	961	970
chr01	25370000	25380000	136058	156172	143468	921	1056	969
chr01	25380000	25390000	144154	158818	149635	981	1072	1011
chr01	25390000	25400000	153414	142054	141185	1047	961	961
chr01	25400000	25410000	157205	156970	147408	1067	1061	996
chr01	25410000	25420000	153685	141072	139347	1042	953	941
chr01	25420000	25430000	148994	135392	146030	1010	915	990
chr01	25430000	25440000	160348	144429	148460	1083	975	1002
chr01	25440000	25450000	151050	170215	147045	1024	1157	992
chr01	25450000	25460000	143098	150719	143368	966	1024	973
chr01	25460000	25470000	147490	157047	144144	997	1060	978
chr01	25470000	25480000	152860	151988	143306	1030	1027	972
chr01	25480000	25490000	152103	153294	153214	1021	1037	1034
chr01	25490000	25500000	145546	154686	134570	986	1041	912
chr01	25500000	25510000	152878	153634	153584	1030	1038	1035
chr01	25510000	25520000	143123	159836	151498	968	1076	1024
chr01	25520000	25530000	157361	147256	151275	1064	995	1022
chr01	25530000	25540000	167281	143130	149141	1133	971	1009
chr01	25540000	25550000	148187	157689	150461	1005	1064	1018
chr01	25550000	25560000	149084	156805	142630	1010	1065	963
chr01	25560000	25570000	145316	149880	146077	982	1015	987
chr01	25570000	25580000	139534	153676	150158	943	1040	1013
chr01	25580000	25590000	140661	153560	149631	954	1044	1012
chr01	25590000	25600000	150414	153934	149514	1014	1045	1006
chr01	25600000	25610000	150218	154256	142624	1014	1042	963
chr01	25610000	25620000	147568	143957	140951	1000	977	952
chr01	25620000	25630000	157945	147414	149359	1077	996	1006
chr01	25630000	25640000	157497	148954	129753	1065	1005	879
chr01	25640000	25650000	143513	153366	146566	966	1039	991
chr01	25650000	25660000	144769	141533	133744	979	958	908
chr01	25660000	25670000	152992	147112	143194	1038	993	964
chr01	25670000	25680000	159304	149355	146594	1074	1012	992
chr01	25680000	25690000	146805	147529	146264	986	999	988
chr01	25690000	25700000	146497	150779	143717	983	1022	971
chr01	25700000	25710000	145071	149537	146139	980	1012	988
chr01	25710000	25720000	146854	142672	161078	995	971	1088
chr01	25720000	25730000	145229	158743	146862	980	1073	992
chr01	25730000	25740000	160284	143633	151917	1083	969	1033
chr01	25740000	25750000	143454	146407	134690	971	991	914
chr01	25750000	25760000	148529	159037	140649	1003	1078	950
chr01	25760000	25770000	143773	170574	136692	977	1153	924
chr01	25770000	25780000	142295	149480	149470	965	1014	1012
chr01	25780000	25790000	152336	145197	154350	1029	991	1042
chr01	25790000	25800000	152131	151204	136741	1028	1021	923
chr01	25800000	25810000	152577	138084	157728	1028	935	1065
chr01	25810000	25820000	160412	157779	143655	1089	1073	970
chr01	25820000	25830000	148552	143483	144658	1004	971	975
chr01	25830000	25840000	145029	155581	150096	978	1052	1016
chr01	25840000	25850000	158203	150655	140230	1072	1020	944
chr01	25850000	25860000	155762	144554	143301	1054	980	969
chr01	25860000	25870000	140825	151646	160414	956	1028	1086
chr01	25870000	25880000	146859	141016	148360	994	956	1007
chr01	25880000	25890000	153934	156138	153091	1038	1057	1036
chr01	25890000	25900000	132746	151838	148426	899	1030	1008
chr01	25900000	25910000	151193	152304	153995	1027	1030	1043
chr01	25910000	25920000	150523	163526	144166	1017	1103	977
chr01	25920000	25930000	159702	158072	154784	1080	1069	1044
chr01	25930000	25940000	150370	167725	151126	1016	1139	1021
chr01	25940000	25950000	147075	154165	153511	995	1046	1036
chr01	25950000	25960000	153351	149334	154104	1033	1007	1038
chr01	25960000	25970000	140417	140033	152444	949	943	1039
chr01	25970000	25980000	163499	156569	150144	1111	1060	1020
chr01	25980000	25990000	143236	143017	151106	968	970	1026
chr01	25990000	26000000	149474	161058	152575	1010	1085	1032
chr01	26000000	26010000	139844	154370	148844	950	1037	1008
chr01	26010000	26020000	146102	156861	152559	990	1055	1031
chr01	26020000	26030000	137602	140661	152285	931	955	1029
chr01	26030000	26040000	162026	144467	159544	1094	974	1079
chr01	26040000	26050000	147178	143023	141647	991	966	959
chr01	26050000	26060000	143657	156708	150007	971	1060	1018
chr01	26060000	26070000	150034	156302	144820	1015	1058	984
chr01	26070000	26080000	156600	163818	155131	1058	1105	1050
chr01	26080000	26090000	144349	149879	151460	975	1012	1025
chr01	26090000	26100000	153338	151818	165486	1034	1029	1118
chr01	26100000	26110000	160697	145326	145948	1086	983	993
chr01	26110000	26120000	142480	149914	153849	963	1014	1043
chr01	26120000	26130000	141318	144703	152827	956	986	1032
chr01	26130000	26140000	147358	152773	138188	1002	1032	936
chr01	26140000	26150000	142205	146074	151041	966	988	1018
chr01	26150000	26160000	144060	159029	152323	979	1076	1030
chr01	26160000	26170000	142432	144602	148745	958	985	1014
chr01	26170000	26180000	148286	154064	141808	1002	1042	963
chr01	26180000	26190000	151616	154067	136789	1029	1043	922
chr01	26190000	26200000	148748	146972	141381	1009	993	950
chr01	26200000	26210000	144195	149707	146018	980	1014	986
chr01	26210000	26220000	145401	155109	140877	984	1047	957
chr01	26220000	26230000	156983	156339	150113	1064	1057	1012
chr01	26230000	26240000	148131	150584	147723	1008	1023	998
chr01	26240000	26250000	140959	154321	149851	957	1043	1011
chr01	26250000	26260000	150420	156844	150974	1017	1062	1018
chr01	26260000	26270000	142796	163068	154065	969	1101	1042
chr01	26270000	26280000	148491	152999	152680	1013	1035	1032
chr01	26280000	26290000	144711	147855	158380	985	1002	1070
chr01	26290000	26300000	143232	151905	148203	969	1026	1006
chr01	26300000	26310000	147637	143675	154530	998	973	1043
chr01	26310000	26320000	139206	152056	142199	945	1028	964
chr01	26320000	26330000	139585	154117	153211	943	1045	1038
chr01	26330000	26340000	153772	148206	139524	1038	1012	943
chr01	26340000	26350000	153494	141122	150080	1033	961	1016
chr01	26350000	26360000	150782	151440	143242	1023	1029	972
chr01	26360000	26370000	147384	149422	153752	999	1011	1041
chr01	26370000	26380000	142581	147421	152872	963	994	1031
chr01	26380000	26390000	148516	159938	145714	1003	1078	987
chr01	26390000	26400000	150705	143938	162672	1015	971	1098
chr01	26400000	26410000	145836	162968	149330	986	1099	1012
chr01	26410000	26420000	143921	147619	150674	977	999	1020
chr01	26420000	26430000	142788	163991	142624	970	1110	965
chr01	26430000	26440000	140323	155625	146129	948	1050	990
chr01	26440000	26450000	151232	152675	145403	1020	1030	984
chr01	26450000	26460000	141474	139593	149379	960	946	1009
chr01	26460000	26470000	138644	155198	140583	942	1044	959
chr01	26470000	26480000	137186	143436	136641	929	964	932
chr01	26480000	26490000	148058	148140	158840	995	1002	1071
chr01	26490000	26500000	155340	161842	147581	1048	1094	1003
chr01	26500000	26510000	143070	144142	147659	974	982	1004
chr01	26510000	26520000	138800	151388	144408	938	1025	977
chr01	26520000	26530000	150900	149252	146985	1023	1011	993
chr01	26530000	26540000	145158	147023	150221	979	993	1018
chr01	26540000	26550000	144254	159111	138353	975	1073	941
chr01	26550000	26560000	146464	154939	141378	991	1043	960
chr01	26560000	26570000	151939	143727	158768	1025	974	1079
chr01	26570000	26580000	135993	152752	156380	916	1029	1057
chr01	26580000	26590000	144380	146465	136675	976	990	932
chr01	26590000	26600000	151994	148341	149089	1028	1000	1011
chr01	26600000	26610000	137660	153391	150627	933	1039	1023
chr01	26610000	26620000	143660	159745	149432	981	1082	1016
chr01	26620000	26630000	161698	144770	154809	1103	976	1051
chr01	26630000	26640000	147047	143258	157288	997	966	1063
chr01	26640000	26650000	146284	152825	140441	993	1032	950
chr01	26650000	26660000	151515	144864	137914	1025	978	931
chr01	26660000	26670000	144673	159090	157575	982	1075	1062
chr01	26670000	26680000	141272	161501	149175	950	1092	1007
chr01	26680000	26690000	146106	159732	157138	986	1080	1060
chr01	26690000	26700000	136848	149466	150035	931	1011	1016
chr01	26700000	26710000	143406	156265	149170	972	1057	1006
chr01	26710000	26720000	138923	144403	150057	943	975	1015
chr01	26720000	26730000	146941	145321	149495	993	979	1012
chr01	26730000	26740000	154497	157540	149233	1042	1064	1012
chr01	26740000	26750000	141690	140160	157485	955	956	1064
chr01	26750000	26760000	148146	152866	148449	999	1041	1000
chr01	26760000	26770000	147290	148918	140677	997	1009	951
chr01	26770000	26780000	147421	163548	140009	991	1103	955
chr01	26780000	26790000	140196	154283	142831	947	1044	970
chr01	26790000	26800000	152141	148039	138906	1032	1005	939
chr01	26800000	26810000	157321	152292	147066	1062	1030	992
chr01	26810000	26820000	136542	156655	146939	924	1065	996
chr01	26820000	26830000	144387	154350	146457	983	1044	992
chr01	26830000	26840000	140084	142605	150096	951	965	1012
chr01	26840000	26850000	155374	153451	162129	1057	1039	1096
chr01	26850000	26860000	144205	153669	144399	979	1042	977
chr01	26860000	26870000	151856	146312	141865	1027	991	958
chr01	26870000	26880000	150949	153029	141496	1021	1034	958
chr01	26880000	26890000	142447	147827	144968	971	1000	978
chr01	26890000	26900000	154985	151186	140953	1046	1024	948
chr01	26900000	26910000	145411	154972	136098	984	1045	925
chr01	26910000	26920000	154204	151748	146515	1049	1026	989
chr01	26920000	26930000	147517	157260	152450	1005	1069	1032
chr01	26930000	26940000	162592	146582	144754	1105	998	976
chr01	26940000	26950000	150402	165154	149405	1020	1118	1009
chr01	26950000	26960000	142249	149210	145724	964	1009	989
chr01	26960000	26970000	142021	165855	157358	963	1123	1068
chr01	26970000	26980000	151766	157151	134751	1030	1063	916
chr01	26980000	26990000	153997	153451	146669	1045	1036	991
chr01	26990000	27000000	144245	155956	152487	980	1051	1028
chr01	27000000	27010000	147470	153992	145915	994	1041	983
chr01	27010000	27020000	150157	146341	153876	1016	994	1041
chr01	27020000	27030000	140613	152460	134628	955	1037	912
chr01	27030000	27040000	140811	156254	143583	956	1060	973
chr01	27040000	27050000	153465	161544	142103	1038	1098	965
chr01	27050000	27060000	144728	149703	145244	983	1011	985
chr01	27060000	27070000	148301	160147	149869	1002	1079	1016
chr01	27070000	27080000	165811	148422	138793	1122	1003	946
chr01	27080000	27090000	146181	150049	145343	991	1015	985
chr01	27090000	27100000	147370	160101	147335	995	1086	999
chr01	27100000	27110000	149518	153473	157064	1010	1051	1065
chr01	27110000	27120000	144867	147546	144152	985	995	982
chr01	27120000	27130000	144334	152427	159916	978	1035	1081
chr01	27130000	27140000	156772	138092	145503	1059	934	983
chr01	27140000	27150000	136026	148346	148394	920	1003	1002
chr01	27150000	27160000	150826	152769	150815	1022	1033	1016
chr01	27160000	27170000	144314	147655	128929	979	1000	865
chr01	27170000	27180000	146129	151906	139290	984	1030	941
chr01	27180000	27190000	148746	155758	137061	1007	1054	932
chr01	27190000	27200000	154080	152527	149091	1048	1028	1006
chr01	27200000	27210000	152388	162937	156402	1030	1102	1063
chr01	27210000	27220000	145991	160177	139926	988	1082	948
chr01	27220000	27230000	135796	145502	152889	915	988	1034
chr01	27230000	27240000	137113	157770	143317	924	1068	971
chr01	27240000	27250000	154188	147172	150495	1041	997	1026
chr01	27250000	27260000	167470	156444	155386	1133	1061	1046
chr01	27260000	27270000	149651	151102	154669	1013	1023	1044
chr01	27270000	27280000	144718	152733	135243	981	1028	915
chr01	27280000	27290000	151068	144749	153699	1027	977	1039
chr01	27290000	27300000	155895	167857	135868	1057	1133	918
chr01	27300000	27310000	156116	149507	140480	1058	1011	952
chr01	27310000	27320000	140158	134488	143780	946	916	973
chr01	27320000	27330000	149432	151856	147584	1008	1030	1001
chr01	27330000	27340000	142657	153150	134378	963	1037	906
chr01	27340000	27350000	153147	158112	151272	1034	1067	1021
chr01	27350000	27360000	148147	144638	145252	1006	987	982
chr01	27360000	27370000	160263	155165	146957	1083	1045	989
chr01	27370000	27380000	141670	155601	137735	958	1052	933
chr01	27380000	27390000	137657	160945	155687	926	1092	1056
chr01	27390000	27400000	147431	150636	152531	998	1020	1030
chr01	27400000	27410000	155805	151608	147602	1050	1025	994
chr01	27410000	27420000	161733	151921	156000	1094	1023	1052
chr01	27420000	27430000	133715	146288	145591	910	984	986
chr01	27430000	27440000	154609	153034	147892	1045	1035	998
chr01	27440000	27450000	140465	153116	146082	951	1033	986
chr01	27450000	27460000	150104	147539	135079	1019	1003	916
chr01	27460000	27470000	149339	149646	150628	1011	1016	1014
chr01	27470000	27480000	143682	153981	145557	973	1040	982
chr01	27480000	27490000	149689	144583	147586	1019	978	995
chr01	27490000	27500000	155959	160633	133622	1057	1085	911
chr01	27500000	27510000	151085	160867	154702	1022	1088	1046
chr01	27510000	27520000	152550	153403	155856	1028	1045	1054
chr01	27520000	27530000	138161	144311	150788	934	980	1021
chr01	27530000	27540000	152756	160870	150826	1034	1088	1018
chr01	27540000	27550000	147487	145748	146205	1003	983	990
chr01	27550000	27560000	150447	151807	147073	1018	1024	995
